CustomerKey,Full Name,Gender,DateFirstPurchase,Customer City
14253,Eduardo Scott,Male,01-06-2019,Burbank
14749,Jose Jenkins,Male,16-03-2020,Burbank
14876,Nathan Anderson,Male,12-05-2020,Burbank
15259,Franklin Zhu,Male,04-01-2021,Burbank
15309,Dylan Wilson,Male,22-03-2019,Burbank
15360,Ryan Martin,Male,10-12-2020,Burbank
15397,Karl Tang,Male,18-02-2020,Burbank
15467,Caleb Shan,Male,22-06-2019,Burbank
15553,Ivan Lopez,Male,20-08-2019,Burbank
16001,Ricardo Pal,Male,08-03-2020,Burbank
16014,Christopher Wilson,Male,02-08-2020,Burbank
16131,Albert Romero,Male,05-11-2020,Burbank
16485,Ian Foster,Male,12-10-2020,Burbank
16644,Leonard Goel,Male,27-07-2020,Burbank
16767,Rafael Liu,Male,14-03-2020,Burbank
16778,Blake Hayes,Male,27-10-2020,Burbank
17153,Devin Butler,Male,17-06-2020,Burbank
17154,Geoffrey Martinez,Male,15-06-2020,Burbank
17454,Edward Perry,Male,03-09-2020,Burbank
17602,Dalton Williams,Male,08-08-2020,Burbank
17667,Jaime Rai,Male,15-08-2020,Burbank
18385,Miguel Gonzalez,Male,14-01-2021,Burbank
18454,George Perez,Male,29-01-2020,Burbank
18770,Aaron Hernandez,Male,22-08-2020,Burbank
18913,Jesse Stewart,Male,05-10-2020,Burbank
19162,Peter Raji,Male,30-04-2020,Burbank
19670,Erik Gutierrez,Male,13-03-2020,Burbank
19851,Louis Pal,Male,02-06-2020,Burbank
19895,Ricky Jimenez,Male,14-01-2021,Burbank
19990,Peter Rai,Male,11-11-2020,Burbank
20298,Edgar Arun,Male,26-01-2021,Burbank
20387,Jordan Adams,Male,06-07-2020,Burbank
20442,Jorge Chen,Male,15-05-2020,Burbank
20503,Tony Jai,Male,17-04-2020,Burbank
20784,Eduardo Walker,Male,23-01-2021,Burbank
21140,Byron Diaz,Male,22-05-2020,Burbank
21157,Robert Perry,Male,09-06-2020,Burbank
21246,Samuel Nelson,Male,17-09-2020,Burbank
21343,Colin Zeng,Male,30-08-2020,Burbank
21588,Theodore Martin,Male,10-11-2020,Burbank
21593,Marcus Roberts,Male,06-11-2020,Burbank
21648,Ronnie Sun,Male,13-02-2020,Burbank
21720,Raul Jai,Male,20-02-2020,Burbank
21730,Noah Campbell,Male,04-12-2020,Burbank
21736,Thomas Thompson,Male,16-11-2020,Burbank
21806,Kelvin Xie,Male,11-09-2020,Burbank
22134,Leonard Raji,Male,25-09-2020,Burbank
22162,Brad Yuan,Male,05-06-2020,Burbank
22229,Wyatt Perry,Male,04-12-2020,Burbank
22768,Aaron Zhang,Male,19-04-2020,Burbank
23170,Aaron Jai,Male,03-09-2020,Burbank
23238,Thomas Lee,Male,08-07-2020,Burbank
23301,Noah Anderson,Male,16-12-2020,Burbank
23492,Jamie Blanco,Male,14-11-2020,Burbank
23499,Spencer Washington,Male,20-11-2020,Burbank
23788,Michael Smith,Male,22-08-2020,Burbank
24356,Wesley Zhang,Male,22-12-2020,Burbank
24520,Joseph Wilson,Male,28-06-2020,Burbank
24982,Devin King,Male,28-04-2020,Burbank
24987,Kristopher Chandra,Male,12-11-2020,Burbank
25154,Clinton Serrano,Male,23-12-2020,Burbank
25164,Isaac Parker,Male,18-05-2020,Burbank
25350,Alberto Alonso,Male,12-09-2020,Burbank
25860,Justin Thomas,Male,26-09-2020,Burbank
25889,Reginald Munoz,Male,12-03-2018,Burbank
25894,Steve Zeng,Male,26-07-2020,Burbank
26017,Derrick Alonso,Male,03-02-2020,Burbank
26057,Barry Subram,Male,21-11-2018,Burbank
26096,Kevin Wright,Male,22-12-2018,Burbank
26554,Michael Garcia,Male,01-11-2020,Burbank
27040,Paul Singh,Male,02-02-2020,Burbank
27210,Hunter Flores,Male,14-04-2020,Burbank
27385,Jonathon Ramos,Male,16-09-2020,Burbank
27459,Kevin Kumar,Male,18-12-2019,Burbank
27564,Kevin Lal,Male,26-05-2020,Burbank
28029,Seth Price,Male,24-08-2020,Burbank
28131,Todd Zhu,Male,04-03-2018,Burbank
28145,Brandon Jones,Male,02-03-2018,Burbank
28172,Charles Moore,Male,03-03-2018,Burbank
28185,Eric Alexander,Male,06-03-2018,Burbank
28585,Julian Russell,Male,19-08-2020,Burbank
28612,Gabriel Roberts,Male,13-06-2020,Burbank
28676,Alex Bailey,Male,21-05-2018,Burbank
28804,Wyatt Allen,Male,04-06-2018,Burbank
29008,Andres Luo,Male,23-06-2018,Burbank
29018,Drew Luo,Male,19-11-2020,Burbank
29089,Noah Henderson,Male,07-04-2020,Burbank
29111,Dale Anand,Male,09-06-2018,Burbank
11022,Ethan Zhang,Male,20-01-2020,Bellingham
11189,Lawrence Blanco,Male,26-08-2018,Bellingham
11236,Jeremy Butler,Male,03-10-2020,Bellingham
11274,Kyle Foster,Male,29-08-2018,Bellingham
11722,Julian Hughes,Male,30-07-2020,Bellingham
11933,Mathew Rubio,Male,13-10-2018,Bellingham
12063,Xavier Martinez,Male,10-09-2020,Bellingham
12139,Franklin Yang,Male,02-07-2020,Bellingham
13053,Vincent Lu,Male,07-03-2020,Bellingham
13069,Adam Green,Male,14-01-2019,Bellingham
13395,Gabriel Li,Male,18-07-2020,Bellingham
13441,Omar Zhang,Male,29-11-2020,Bellingham
13462,Jay Sara,Male,18-04-2019,Bellingham
13467,Kristopher Martinez,Male,10-05-2020,Bellingham
13654,Shawn Andersen,Male,08-07-2020,Bellingham
13655,Christopher Walker,Male,06-11-2020,Bellingham
13730,Walter Suarez,Male,30-05-2019,Bellingham
14092,Maurice Nath,Male,08-09-2020,Bellingham
14266,Cory Patel,Male,27-02-2020,Bellingham
14394,Jacob Rodriguez,Male,19-10-2019,Bellingham
14405,Dylan Walker,Male,21-09-2020,Bellingham
14417,Ernest Lu,Male,02-10-2019,Bellingham
14569,Kristopher Rodriguez,Male,22-10-2020,Bellingham
14656,Bryant Fernandez,Male,13-07-2018,Bellingham
14737,Dominic Srini,Male,24-08-2018,Bellingham
14754,Grant Pal,Male,05-10-2018,Bellingham
15745,Julian Hayes,Male,30-08-2020,Bellingham
15818,Stanley Perez,Male,15-12-2020,Bellingham
15860,Joe Moreno,Male,01-10-2019,Bellingham
16117,Brad Lal,Male,21-11-2020,Bellingham
16214,Brett Fernandez,Male,31-03-2020,Bellingham
16776,Dalton Lewis,Male,28-09-2020,Bellingham
16954,Fernando Davis,Male,12-01-2021,Bellingham
17158,Mitchell Nara,Male,22-03-2020,Bellingham
17341,Andy Alonso,Male,04-09-2020,Bellingham
17361,Blake Harris,Male,06-06-2020,Bellingham
17430,Edward King,Male,22-05-2020,Bellingham
17533,Fernando Baker,Male,27-07-2020,Bellingham
17534,Robert Griffin,Male,07-09-2020,Bellingham
17618,Ramon Liu,Male,17-08-2020,Bellingham
17679,Joe Mehta,Male,19-10-2020,Bellingham
17688,Pedro Subram,Male,24-08-2020,Bellingham
18757,Frederick Srini,Male,08-02-2020,Bellingham
19131,Mason Blue,Male,12-12-2020,Bellingham
19412,Jaime Chander,Male,19-05-2020,Bellingham
19637,Eduardo Long,Male,23-08-2020,Bellingham
19738,Henry Martinez,Male,31-07-2020,Bellingham
19824,Jordan Perry,Male,07-09-2020,Bellingham
19885,Isaac Turner,Male,29-12-2020,Bellingham
19894,Elijah Sharma,Male,30-05-2020,Bellingham
20272,Seth James,Male,24-09-2020,Bellingham
20331,Jeremy Cox,Male,29-05-2020,Bellingham
20332,Danny Navarro,Male,11-09-2020,Bellingham
20365,Isaac Scott,Male,26-01-2021,Bellingham
20487,Alexander White,Male,01-05-2020,Bellingham
20674,Samuel Butler,Male,02-08-2020,Bellingham
21319,Zachary Lee,Male,28-11-2020,Bellingham
21455,Samuel Shan,Male,12-05-2020,Bellingham
21603,Seth Barnes,Male,03-02-2020,Bellingham
21797,Kelvin Gao,Male,03-11-2020,Bellingham
21905,Pedro Hernandez,Male,18-07-2020,Bellingham
22073,Timothy Sanders,Male,23-05-2020,Bellingham
22096,Bryce Cooper,Male,03-05-2020,Bellingham
22902,Pedro Madan,Male,21-09-2020,Bellingham
22984,Cameron Robinson,Male,20-12-2020,Bellingham
22997,Lucas Williams,Male,18-08-2020,Bellingham
23002,Arthur Hernandez,Male,12-04-2020,Bellingham
23029,Ian Ross,Male,03-04-2020,Bellingham
23064,Alexander Rodriguez,Male,11-04-2020,Bellingham
23065,Derek Nath,Male,24-06-2020,Bellingham
23088,Wesley Hu,Male,08-02-2020,Bellingham
23169,Corey Andersen,Male,22-09-2020,Bellingham
23181,Evan Evans,Male,19-07-2020,Bellingham
23202,Terrance Chandra,Male,04-11-2020,Bellingham
23264,Warren Hu,Male,21-07-2020,Bellingham
23406,Frederick Sanchez,Male,16-02-2020,Bellingham
23675,Emmanuel Prasad,Male,19-09-2020,Bellingham
23732,Xavier Wood,Male,05-04-2020,Bellingham
23887,Mason Carter,Male,03-12-2020,Bellingham
24291,Eduardo Garcia,Male,09-12-2020,Bellingham
24752,Cameron Jackson,Male,22-05-2020,Bellingham
24798,Lawrence Moreno,Male,10-10-2020,Bellingham
24800,Eduardo Young,Male,15-10-2020,Bellingham
25003,Tristan Russell,Male,16-06-2020,Bellingham
25063,Dylan Williams,Male,05-12-2020,Bellingham
25424,Ian Roberts,Male,29-10-2020,Bellingham
25851,Seth Washington,Male,04-12-2020,Bellingham
25855,Dylan Diaz,Male,25-02-2020,Bellingham
25903,Marshall Rai,Male,10-04-2018,Bellingham
26063,Wesley Lu,Male,29-10-2020,Bellingham
26078,Alberto Dominguez,Male,24-02-2020,Bellingham
26079,Ryan Robinson,Male,14-07-2020,Bellingham
26092,Devin Morgan,Male,15-12-2020,Bellingham
26101,Phillip Smith,Male,08-07-2020,Bellingham
26266,Brent Gao,Male,23-05-2020,Bellingham
26493,Lawrence Ramos,Male,17-02-2020,Bellingham
26687,Marshall Xu,Male,02-07-2020,Bellingham
26694,Aaron Hughes,Male,16-07-2019,Bellingham
26733,Benjamin Smith,Male,22-10-2020,Bellingham
26787,Austin Moore,Male,19-01-2021,Bellingham
27033,Ernest Harrison,Male,27-05-2020,Bellingham
27117,Jermaine Prasad,Male,15-10-2019,Bellingham
27608,Hector Hernandez,Male,04-11-2020,Bellingham
27614,Warren Ye,Male,16-01-2018,Bellingham
28093,Brad Kumar,Male,20-09-2020,Bellingham
28180,Jerry Chander,Male,19-03-2018,Bellingham
28572,Jeffery Ye,Male,08-05-2020,Bellingham
28677,Damien Tang,Male,12-01-2021,Bellingham
11196,Alfredo Romero,Male,03-03-2020,Beaverton
11801,Aaron Sharma,Male,12-12-2020,Beaverton
11838,Justin Rodriguez,Male,31-05-2020,Beaverton
11879,Edgar Sai,Male,27-02-2020,Beaverton
12091,Eddie Munoz,Male,05-02-2020,Beaverton
12138,Colin Jai,Male,28-08-2020,Beaverton
12204,Bradley Jai,Male,28-01-2020,Beaverton
13052,Jared Morris,Male,05-05-2020,Beaverton
13211,James Jai,Male,19-01-2021,Beaverton
13346,Gregory Chande,Male,18-02-2019,Beaverton
13392,Hunter Parker,Male,09-11-2020,Beaverton
13393,Willie Kumar,Male,10-05-2020,Beaverton
13394,Matthew Clark,Male,12-05-2020,Beaverton
13755,Luke Roberts,Male,03-12-2020,Beaverton
13849,Preston Rodriguez,Male,08-07-2019,Beaverton
13893,Dalton Carter,Male,19-06-2020,Beaverton
14000,Terry Sharma,Male,27-07-2020,Beaverton
14001,Hunter Hill,Male,08-08-2020,Beaverton
14076,Justin Ross,Male,03-05-2020,Beaverton
14082,Johnny Jai,Male,14-12-2020,Beaverton
14296,Benjamin Russell,Male,28-05-2020,Beaverton
14336,Gabriel Baker,Male,06-07-2019,Beaverton
14362,Roberto Gill,Male,12-08-2019,Beaverton
14437,Mitchell Anand,Male,18-12-2020,Beaverton
14638,Blake Scott,Male,18-12-2020,Beaverton
14642,Jeffery Zeng,Male,26-05-2020,Beaverton
14736,Jack Roberts,Male,01-03-2020,Beaverton
14763,George Arun,Male,19-08-2020,Beaverton
15364,Aidan Bryant,Male,11-04-2019,Beaverton
15384,Xavier Alan,Male,04-04-2020,Beaverton
15510,Ernest She,Male,22-08-2020,Beaverton
15740,Johnny Kumar,Male,18-09-2020,Beaverton
15882,Maurice Xie,Male,28-09-2019,Beaverton
16013,Xavier Williams,Male,17-02-2020,Beaverton
16072,Caleb Evans,Male,12-10-2020,Beaverton
16088,Bryce Sanders,Male,21-05-2020,Beaverton
16134,Roy Hernandez,Male,26-04-2020,Beaverton
16993,Russell Rai,Male,25-06-2020,Beaverton
17136,Glenn Ye,Male,06-11-2020,Beaverton
17166,Joshua Several,Male,26-10-2020,Beaverton
17273,Jonathon Torres,Male,10-12-2020,Beaverton
17339,Ian Hayes,Male,10-04-2020,Beaverton
17383,Craig Ortega,Male,17-09-2020,Beaverton
17429,Wyatt Carter,Male,30-11-2020,Beaverton
17677,Lawrence Hernandez,Male,31-07-2020,Beaverton
18579,William Brown,Male,28-10-2020,Beaverton
18809,Jason King,Male,01-04-2020,Beaverton
18822,Gregory Ferrier,Male,10-08-2020,Beaverton
18843,Luis Perez,Male,20-11-2020,Beaverton
18880,Jarrod Sanchez,Male,14-10-2020,Beaverton
18910,Marco Perez,Male,11-11-2020,Beaverton
18941,Philip Torres,Male,25-12-2020,Beaverton
18977,Jackson Wang,Male,06-12-2020,Beaverton
19107,Franklin Liu,Male,10-05-2020,Beaverton
19148,Cody Ramirez,Male,14-12-2020,Beaverton
19152,Jonathan Walker,Male,07-04-2020,Beaverton
19168,Nathan Kumar,Male,03-02-2020,Beaverton
19227,Logan Nelson,Male,13-03-2020,Beaverton
19816,Lucas Brown,Male,11-09-2020,Beaverton
20203,Roy Blanco,Male,22-09-2020,Beaverton
20205,Bryce Cox,Male,12-06-2020,Beaverton
20313,Oscar Bennett,Male,02-12-2020,Beaverton
20356,Louis Lu,Male,15-12-2020,Beaverton
20431,Corey Raje,Male,26-09-2020,Beaverton
20469,Manuel Suri,Male,17-12-2020,Beaverton
20472,Edward Coleman,Male,27-06-2020,Beaverton
20473,Mason Rivera,Male,26-01-2021,Beaverton
20704,Shane Rodriguez,Male,01-10-2020,Beaverton
20782,Alan Ye,Male,10-09-2020,Beaverton
21782,Blake Martin,Male,28-04-2020,Beaverton
21900,Robert Jones,Male,02-06-2020,Beaverton
22110,Eduardo King,Male,24-12-2020,Beaverton
22742,Nathan Nelson,Male,04-03-2020,Beaverton
23001,Julio Munoz,Male,07-10-2020,Beaverton
23124,Cameron Wang,Male,13-01-2021,Beaverton
23260,Edwin Goel,Male,23-10-2020,Beaverton
23333,Steve Sun,Male,12-07-2020,Beaverton
23517,Ronald Martinez,Male,20-10-2020,Beaverton
23555,Andres Chavez,Male,25-03-2020,Beaverton
23784,Preston Arun,Male,06-02-2020,Beaverton
23847,Chad Sharma,Male,02-11-2020,Beaverton
23861,Keith Anand,Male,16-02-2020,Beaverton
24320,Joshua White,Male,10-08-2020,Beaverton
25333,Robert Coleman,Male,12-09-2020,Beaverton
25421,Marcus Lewis,Male,15-07-2020,Beaverton
25979,Miguel Edwards,Male,11-07-2018,Beaverton
25988,Victor Muñoz,Male,22-08-2020,Beaverton
26254,Seth Henderson,Male,14-07-2020,Beaverton
26323,Dwayne Ruiz,Male,16-11-2020,Beaverton
26466,Kevin Turner,Male,03-06-2020,Beaverton
26487,Vincent Ma,Male,16-04-2019,Beaverton
26616,Colin Goel,Male,17-06-2019,Beaverton
26717,David Simpson,Male,07-07-2019,Beaverton
27538,José Jackson,Male,20-01-2021,Beaverton
28030,Jason Gonzalez,Male,10-02-2018,Beaverton
28047,Jay Sanchez,Male,15-02-2018,Beaverton
28174,Marco Subram,Male,15-01-2021,Beaverton
28175,Clifford Subram,Male,24-02-2020,Beaverton
28179,Billy Alvarez,Male,07-03-2018,Beaverton
28232,Gavin Russell,Male,04-07-2020,Beaverton
28256,Colin Beck,Male,27-05-2020,Beaverton
28660,Justin Anderson,Male,01-05-2018,Beaverton
28991,Timothy Ward,Male,29-03-2020,Beaverton
29200,Jackson Collins,Male,24-07-2020,Beaverton
11175,Luis Wang,Male,28-08-2018,Beverly Hills
11190,Carson Bryant,Male,28-08-2020,Beverly Hills
11326,Rafael Xie,Male,15-09-2018,Beverly Hills
11635,Darrell Chande,Male,08-02-2020,Beverly Hills
11672,Chad Jai,Male,25-07-2020,Beverly Hills
11695,Logan Campbell,Male,09-04-2020,Beverly Hills
11805,Richard Green,Male,23-04-2020,Beverly Hills
11809,Juan Gray,Male,21-10-2018,Beverly Hills
11816,Joe Torres,Male,02-10-2018,Beverly Hills
11821,Austin Johnson,Male,30-07-2020,Beverly Hills
12070,Luke Ross,Male,27-11-2020,Beverly Hills
12071,Robert Robinson,Male,23-11-2018,Beverly Hills
12093,Levi Chandra,Male,05-11-2020,Beverly Hills
12187,Ruben Subram,Male,25-12-2018,Beverly Hills
12756,Antonio Butler,Male,18-12-2018,Beverly Hills
12878,Gilbert Sun,Male,23-02-2020,Beverly Hills
12924,Devon Chande,Male,01-11-2020,Beverly Hills
12966,Dennis Zhu,Male,05-07-2020,Beverly Hills
13170,Sebastian Reed,Male,28-03-2020,Beverly Hills
13236,Robert Wang,Male,20-10-2020,Beverly Hills
13296,Seth Anderson,Male,27-03-2020,Beverly Hills
13326,Bob Fernandez,Male,04-02-2019,Beverly Hills
13415,Marcus Rogers,Male,26-05-2020,Beverly Hills
13850,Anthony Thompson,Male,03-06-2020,Beverly Hills
14269,Tony She,Male,23-09-2020,Beverly Hills
14501,Ruben Prasad,Male,29-12-2017,Beverly Hills
14505,Alex Edwards,Male,14-02-2020,Beverly Hills
14612,Ernest Zhang,Male,04-12-2020,Beverly Hills
14652,Russell Luo,Male,22-06-2018,Beverly Hills
14752,Seth Turner,Male,28-10-2018,Beverly Hills
15016,Daniel Clark,Male,05-12-2018,Beverly Hills
15295,Louis Shan,Male,12-06-2020,Beverly Hills
15414,Isaac Richardson,Male,09-02-2020,Beverly Hills
15474,Cameron Lal,Male,20-06-2019,Beverly Hills
15970,Samuel Thompson,Male,28-05-2020,Beverly Hills
15982,Jose Evans,Male,01-10-2020,Beverly Hills
16122,Jason Phillips,Male,06-10-2020,Beverly Hills
16673,Curtis Guo,Male,29-06-2020,Beverly Hills
16917,Brett Subram,Male,09-12-2020,Beverly Hills
17417,Lee Munoz,Male,23-11-2020,Beverly Hills
17532,Nathan Patterson,Male,09-07-2020,Beverly Hills
17576,Albert Vazquez,Male,16-08-2020,Beverly Hills
17609,Charles Davis,Male,01-08-2020,Beverly Hills
17674,Kevin Wang,Male,18-09-2020,Beverly Hills
17869,Henry Mehta,Male,06-09-2020,Beverly Hills
18066,Steve He,Male,12-11-2020,Beverly Hills
18095,Thomas Campbell,Male,05-02-2020,Beverly Hills
18235,Vincent Guo,Male,31-08-2020,Beverly Hills
18417,Jonathan Roberts,Male,03-08-2020,Beverly Hills
18646,Blake Adams,Male,16-11-2020,Beverly Hills
18656,Charles Clark,Male,04-09-2020,Beverly Hills
18673,James Green,Male,10-07-2020,Beverly Hills
18862,Luke Zhang,Male,04-12-2020,Beverly Hills
18876,Luke Chen,Male,15-12-2020,Beverly Hills
19203,Darren Navarro,Male,18-09-2020,Beverly Hills
19234,Micah Zheng,Male,11-12-2020,Beverly Hills
19397,Terry Shen,Male,07-09-2020,Beverly Hills
19692,Aaron Edwards,Male,02-06-2020,Beverly Hills
19730,Ricardo Black,Male,09-07-2020,Beverly Hills
20003,Dalton Gonzalez,Male,15-12-2020,Beverly Hills
20083,Terry Kumar,Male,04-11-2020,Beverly Hills
20676,Carlos Parker,Male,13-04-2020,Beverly Hills
21286,Luke Roy,Male,15-11-2020,Beverly Hills
21416,Ryan Butler,Male,21-10-2020,Beverly Hills
21457,Jamie Serrano,Male,27-09-2020,Beverly Hills
22023,Rafael Chen,Male,20-03-2020,Beverly Hills
22047,David Gonzales,Male,20-09-2020,Beverly Hills
22068,Sean James,Male,12-04-2020,Beverly Hills
22248,Gary Ramos,Male,01-12-2020,Beverly Hills
23076,Adrian Brooks,Male,25-12-2020,Beverly Hills
23159,Dalton Phillips,Male,24-09-2020,Beverly Hills
23247,Alexander Garcia,Male,11-11-2020,Beverly Hills
23297,Tyrone Gomez,Male,03-09-2020,Beverly Hills
23481,Dustin Xu,Male,25-06-2020,Beverly Hills
23549,George Sai,Male,29-05-2020,Beverly Hills
24357,Eric Baker,Male,13-05-2020,Beverly Hills
24411,Johnathan Sanchez,Male,22-03-2020,Beverly Hills
24426,Jordan Russell,Male,21-10-2020,Beverly Hills
24747,Dakota Powell,Male,13-01-2021,Beverly Hills
24996,Dylan Miller,Male,31-10-2020,Beverly Hills
25205,John Jones,Male,31-10-2020,Beverly Hills
25427,Omar Zeng,Male,08-06-2020,Beverly Hills
25951,Anthony Anderson,Male,12-06-2018,Beverly Hills
26193,Luis Edwards,Male,02-01-2021,Beverly Hills
26245,Devin Murphy,Male,27-01-2019,Beverly Hills
26251,Cedric Huang,Male,12-12-2020,Beverly Hills
26346,Emmanuel Suri,Male,23-06-2020,Beverly Hills
26489,Jordan Collins,Male,02-02-2020,Beverly Hills
26500,Billy Ruiz,Male,07-09-2020,Beverly Hills
26574,Jordan Allen,Male,10-11-2020,Beverly Hills
26608,Aaron Nelson,Male,24-06-2019,Beverly Hills
26697,Manuel Arun,Male,02-05-2020,Beverly Hills
26704,Frank Alvarez,Male,12-11-2020,Beverly Hills
27526,Ramon Ma,Male,22-03-2020,Beverly Hills
28007,Clayton Ye,Male,15-08-2020,Beverly Hills
28053,Jared Howard,Male,15-04-2020,Beverly Hills
28251,Joe Rubio,Male,14-06-2020,Beverly Hills
28271,Sean Gonzalez,Male,07-04-2018,Beverly Hills
28344,Alvin Zhu,Male,05-04-2020,Beverly Hills
28773,Gerald Malhotra,Male,25-06-2020,Beverly Hills
28796,Cameron Coleman,Male,02-04-2020,Beverly Hills
29153,Pedro Arun,Male,14-05-2020,Beverly Hills
29263,Nathan Li,Male,28-11-2020,Beverly Hills
29285,Thomas Adams,Male,10-08-2018,Beverly Hills
11298,Jon Luo,Male,12-09-2018,Chula Vista
11305,Sean Evans,Male,25-03-2020,Chula Vista
11648,Kevin Scott,Male,28-08-2020,Chula Vista
11790,Timothy Gonzalez,Male,11-03-2020,Chula Vista
12069,Garrett Kelly,Male,30-10-2018,Chula Vista
12793,Jessie Guo,Male,19-02-2020,Chula Vista
12904,Thomas Jai,Male,22-12-2018,Chula Vista
12974,Marc Gill,Male,15-01-2021,Chula Vista
13058,Ramon Huang,Male,17-01-2019,Chula Vista
13186,Marcus Sanders,Male,09-05-2020,Chula Vista
13207,Kenneth Rai,Male,06-10-2020,Chula Vista
13227,Alexander Wilson,Male,14-04-2020,Chula Vista
13240,Blake Foster,Male,31-08-2020,Chula Vista
13278,Jorge Hu,Male,26-02-2019,Chula Vista
13297,Arthur Rubio,Male,26-07-2020,Chula Vista
13329,Jake Wang,Male,11-02-2019,Chula Vista
13481,Hunter Hernandez,Male,10-01-2021,Chula Vista
13485,Thomas Allen,Male,15-02-2020,Chula Vista
13715,Eduardo Sanchez,Male,23-06-2019,Chula Vista
13854,Kyle Parker,Male,24-07-2019,Chula Vista
13876,Sebastian Murphy,Male,11-07-2020,Chula Vista
15191,Andres Kumar,Male,08-01-2019,Chula Vista
15288,Logan Perry,Male,30-01-2019,Chula Vista
15326,Todd Zheng,Male,13-08-2020,Chula Vista
15387,Miguel Rodriguez,Male,25-11-2020,Chula Vista
15417,Alvin Lu,Male,09-06-2019,Chula Vista
15495,Craig Alonso,Male,29-12-2020,Chula Vista
15516,Shaun Raje,Male,03-07-2020,Chula Vista
15532,Marshall Jai,Male,27-08-2019,Chula Vista
15747,Evan Nelson,Male,05-09-2020,Chula Vista
15986,Dalton Sanchez,Male,05-12-2019,Chula Vista
16838,Jonathan Griffin,Male,30-09-2020,Chula Vista
16880,Edgar Patel,Male,24-10-2020,Chula Vista
16992,Lucas Watson,Male,31-03-2020,Chula Vista
17033,Carson Long,Male,13-04-2020,Chula Vista
17592,Bryan Sanders,Male,23-11-2020,Chula Vista
18076,Andre Mehta,Male,29-10-2020,Chula Vista
